date,region,category,product,units,unit_price,discount,revenue,month
2024-12-15,North,Sports,Cricket Bat,1,28.34,0.0,28.34,2024-12-15
2024-07-13,West,Clothing,Jacket,8,22.47,0.12,158.1888,2024-07-13
2024-10-16,South,Sports,Football,6,28.81,0.11,153.84539999999998,2024-10-16
2024-11-04,West,Groceries,Pulses,1,7.08,0.1,6.372,2024-11-04
2024-09-07,West,Beauty,Perfume,2,13.43,0.07,24.979799999999997,2024-09-07
2024-02-12,South,Home & Kitchen,Cookware,5,70.61,0.18,289.50100000000003,2024-02-12
2024-10-05,North,Home & Kitchen,Mixer,6,67.29,0.23,310.8798,2024-10-05
2024-02-06,North,Sports,Football,6,20.49,0.04,118.02239999999999,2024-02-06
2024-02-06,East,Clothing,T-Shirt,8,24.43,0.16,164.1696,2024-02-06
2024-02-24,West,Electronics,Tablet,4,365.93,0.16,1229.5248,2024-02-24
2024-01-31,West,Clothing,T-Shirt,1,23.5,0.18,19.270000000000003,2024-01-31
2024-03-22,East,Sports,Yoga Mat,9,36.15,0.12,286.308,2024-03-22
2024-06-16,West,Beauty,Perfume,5,8.85,0.13,38.4975,2024-06-16
2024-01-29,West,Beauty,Shampoo,9,10.84,0.0,97.56,2024-01-29
2024-10-14,North,Groceries,Rice,1,4.76,0.17,3.9507999999999996,2024-10-14
2024-01-30,West,Groceries,Beverages,3,5.38,0.18,13.234800000000002,2024-01-30
2024-09-22,East,Groceries,Rice,5,5.76,0.0,28.799999999999997,2024-09-22
2024-11-18,West,Electronics,Tablet,8,185.09,0.06,1391.8768,2024-11-18
2024-07-08,West,Groceries,Rice,3,5.74,0.18,14.1204,2024-07-08
2024-11-08,North,Electronics,Laptop,7,335.45,0.15,1995.9275,2024-11-08
2024-03-25,South,Groceries,Rice,3,4.34,0.0,13.02,2024-03-25
2024-04-14,South,Clothing,Jacket,1,30.67,0.17,25.4561,2024-04-14
2024-01-09,East,Groceries,Pulses,6,5.16,0.04,29.7216,2024-01-09
2024-08-30,North,Sports,Cricket Bat,3,41.58,0.15,106.029,2024-08-30
2024-01-11,North,Groceries,Snacks,5,5.17,0.05,24.5575,2024-01-11
2024-03-06,West,Home & Kitchen,Vacuum Cleaner,7,72.44,0.1,456.372,2024-03-06
2024-06-11,West,Beauty,Shampoo,4,12.45,0.15,42.33,2024-06-11
2024-04-13,East,Groceries,Rice,9,5.49,0.0,49.410000000000004,2024-04-13
2024-05-10,West,Clothing,Jacket,7,27.64,0.02,189.61040000000003,2024-05-10
2024-01-19,South,Clothing,Sneakers,5,19.92,0.22,77.688,2024-01-19
2024-02-07,North,Beauty,Perfume,7,10.73,0.02,73.6078,2024-02-07
2024-07-01,East,Home & Kitchen,Mixer,3,56.77,0.13,148.1697,2024-07-01
2024-11-06,West,Clothing,T-Shirt,4,17.48,0.01,69.2208,2024-11-06
2024-10-14,South,Groceries,Beverages,1,1.8,0.08,1.6560000000000001,2024-10-14
2024-04-28,South,Clothing,Jacket,1,24.46,0.14,21.0356,2024-04-28
2024-08-30,North,Electronics,Headphones,4,260.38,0.0,1041.52,2024-08-30
2024-01-21,East,Electronics,Smartphone,7,276.78,0.01,1918.0853999999997,2024-01-21
2024-08-06,East,Sports,Cricket Bat,2,36.05,0.0,72.1,2024-08-06
2024-07-01,North,Home & Kitchen,Mixer,1,51.21,0.1,46.089,2024-07-01
2024-11-16,North,Clothing,Jeans,7,23.35,0.06,153.643,2024-11-16
2024-04-23,South,Groceries,Beverages,9,5.1,0.09,41.769,2024-04-23
2024-07-30,East,Home & Kitchen,Bedsheet,1,81.07,0.08,74.5844,2024-07-30
2024-06-11,West,Beauty,Shampoo,8,11.46,0.19,74.26080000000002,2024-06-11
2024-08-02,South,Groceries,Pulses,1,3.77,0.13,3.2799,2024-08-02
2024-03-25,West,Home & Kitchen,Bedsheet,1,44.1,0.03,42.777,2024-03-25
2024-06-24,East,Beauty,Perfume,9,13.13,0.25,88.6275,2024-06-24
2024-09-28,South,Beauty,Moisturizer,6,11.23,0.07,62.66339999999999,2024-09-28
2024-01-01,South,Clothing,T-Shirt,2,32.23,0.12,56.724799999999995,2024-01-01
2024-10-13,West,Beauty,Face Wash,1,11.85,0.18,9.717,2024-10-13
2024-07-08,East,Clothing,Jeans,2,23.58,0.02,46.2168,2024-07-08
2024-12-15,West,Sports,Football,5,46.74,0.14,200.982,2024-12-15
2024-12-28,West,Beauty,Perfume,2,12.13,0.1,21.834000000000003,2024-12-28
2024-10-23,South,Groceries,Snacks,7,6.68,0.14,40.2136,2024-10-23
2024-06-16,North,Beauty,Shampoo,2,11.01,0.17,18.2766,2024-06-16
2024-12-24,North,Groceries,Beverages,9,4.92,0.13,38.5236,2024-12-24
2024-03-04,North,Sports,Yoga Mat,9,39.78,0.08,329.3784,2024-03-04
2024-03-27,North,Sports,Yoga Mat,3,37.51,0.05,106.9035,2024-03-27
2024-06-17,West,Clothing,Sneakers,1,34.66,0.05,32.92699999999999,2024-06-17
2024-09-11,South,Home & Kitchen,Vacuum Cleaner,1,51.09,0.16,42.9156,2024-09-11
2024-11-14,North,Home & Kitchen,Mixer,7,50.02,0.19,283.61340000000007,2024-11-14
2024-04-30,South,Home & Kitchen,Bedsheet,8,59.41,0.0,475.28,2024-04-30
2024-09-24,East,Home & Kitchen,Vacuum Cleaner,5,60.56,0.08,278.576,2024-09-24
2024-09-02,South,Groceries,Pulses,1,5.04,0.08,4.6368,2024-09-02
2024-09-02,East,Beauty,Face Wash,7,13.96,0.11,86.9708,2024-09-02
2024-03-07,West,Home & Kitchen,Bedsheet,1,37.61,0.13,32.7207,2024-03-07
2024-02-13,South,Clothing,Jeans,9,15.71,0.01,139.9761,2024-02-13
2024-12-03,West,Clothing,Sneakers,5,25.83,0.08,118.81799999999998,2024-12-03
2024-05-27,South,Groceries,Pulses,9,5.88,0.01,52.3908,2024-05-27
2024-03-01,West,Sports,Football,7,39.82,0.04,267.5904,2024-03-01
2024-06-05,West,Electronics,Headphones,7,173.75,0.08,1118.95,2024-06-05
2024-07-20,East,Beauty,Face Wash,4,12.94,0.0,51.76,2024-07-20
2024-03-28,East,Clothing,Jacket,5,31.06,0.13,135.111,2024-03-28
2024-06-24,East,Beauty,Shampoo,8,14.99,0.09,109.1272,2024-06-24
2024-07-15,North,Sports,Yoga Mat,8,45.96,0.18,301.49760000000003,2024-07-15
2024-05-07,East,Electronics,Laptop,4,306.07,0.22,954.9384,2024-05-07
2024-08-29,West,Beauty,Perfume,6,14.42,0.09,78.7332,2024-08-29
2024-06-07,East,Electronics,Tablet,4,307.64,0.13,1070.5872,2024-06-07
2024-01-07,West,Electronics,Laptop,2,242.91,0.28,349.7904,2024-01-07
2024-03-30,South,Sports,Football,3,41.35,0.18,101.72100000000002,2024-03-30
2024-04-23,South,Beauty,Shampoo,7,16.28,0.07,105.9828,2024-04-23
2024-10-15,East,Groceries,Snacks,9,2.99,0.0,26.910000000000004,2024-10-15
2024-12-28,East,Electronics,Smartphone,2,164.95,0.26,244.12599999999998,2024-12-28
2024-05-15,West,Beauty,Face Wash,8,11.53,0.16,77.48159999999999,2024-05-15
2024-06-15,West,Groceries,Rice,6,5.92,0.1,31.967999999999996,2024-06-15
2024-05-04,East,Beauty,Shampoo,1,10.35,0.21,8.1765,2024-05-04
2024-09-16,South,Electronics,Headphones,3,278.33,0.11,743.1411,2024-09-16
2024-06-10,South,Groceries,Snacks,1,5.18,0.1,4.662,2024-06-10
2024-02-01,South,Sports,Football,1,44.34,0.08,40.79280000000001,2024-02-01
2024-05-01,North,Sports,Football,2,27.93,0.09,50.8326,2024-05-01
2024-07-03,North,Home & Kitchen,Cookware,2,68.49,0.04,131.5008,2024-07-03
2024-11-14,North,Beauty,Shampoo,3,13.89,0.07,38.753099999999996,2024-11-14
2024-12-11,East,Groceries,Rice,6,4.76,0.17,23.7048,2024-12-11
2024-03-29,East,Beauty,Shampoo,3,11.42,0.13,29.806199999999997,2024-03-29
2024-11-30,West,Beauty,Shampoo,2,16.73,0.14,28.7756,2024-11-30
2024-02-26,East,Home & Kitchen,Bedsheet,8,59.87,0.06,450.22239999999994,2024-02-26
2024-10-14,North,Sports,Yoga Mat,8,47.79,0.04,367.0272,2024-10-14
2024-02-18,West,Sports,Cricket Bat,1,34.2,0.15,29.07,2024-02-18
2024-08-26,North,Electronics,Smartphone,7,277.72,0.06,1827.3976,2024-08-26
2024-08-18,South,Sports,Dumbbells,9,37.96,0.08,314.3088,2024-08-18
2024-01-15,West,Groceries,Beverages,2,4.34,0.1,7.812,2024-01-15
2024-01-11,North,Beauty,Shampoo,1,11.34,0.06,10.6596,2024-01-11
2024-10-08,East,Beauty,Moisturizer,9,10.97,0.0,98.73,2024-10-08
2024-11-09,South,Sports,Dumbbells,4,27.19,0.04,104.4096,2024-11-09
2024-04-24,East,Clothing,Jeans,9,26.09,0.02,230.1138,2024-04-24
2024-04-16,West,Groceries,Beverages,9,5.23,0.06,44.2458,2024-04-16
2024-10-03,West,Groceries,Pulses,7,4.92,0.16,28.929599999999997,2024-10-03
2024-09-07,West,Clothing,Sneakers,2,28.25,0.2,45.2,2024-09-07
2024-03-21,North,Clothing,Sneakers,4,20.64,0.0,82.56,2024-03-21
2024-09-08,North,Groceries,Beverages,1,5.53,0.24,4.2028,2024-09-08
2024-11-30,East,Electronics,Smartphone,3,382.54,0.14,986.9532,2024-11-30
2024-01-20,South,Groceries,Pulses,1,5.26,0.12,4.6288,2024-01-20
2024-04-13,North,Beauty,Perfume,9,13.47,0.15,103.0455,2024-04-13
2024-03-07,West,Home & Kitchen,Cookware,3,51.39,0.1,138.75300000000001,2024-03-07
2024-08-13,South,Groceries,Snacks,4,4.56,0.0,18.24,2024-08-13
2024-07-01,West,Home & Kitchen,Bedsheet,7,58.86,0.01,407.89979999999997,2024-07-01
2024-07-27,South,Beauty,Shampoo,2,13.45,0.0,26.9,2024-07-27
2024-04-09,East,Home & Kitchen,Mixer,1,89.93,0.11,80.0377,2024-04-09
2024-09-30,North,Home & Kitchen,Mixer,5,64.27,0.15,273.1475,2024-09-30
2024-06-06,East,Clothing,Sneakers,5,27.33,0.05,129.81749999999997,2024-06-06
2024-08-02,South,Electronics,Laptop,9,185.2,0.14,1433.4479999999999,2024-08-02
2024-04-21,West,Sports,Football,8,26.13,0.1,188.136,2024-04-21
2024-05-10,East,Electronics,Laptop,1,405.45,0.05,385.17749999999995,2024-05-10
2024-04-28,East,Sports,Dumbbells,2,39.87,0.17,66.18419999999999,2024-04-28
2024-12-24,North,Beauty,Moisturizer,9,13.28,0.04,114.7392,2024-12-24
2024-03-14,North,Home & Kitchen,Cookware,6,62.08,0.06,350.1312,2024-03-14
2024-08-09,North,Electronics,Tablet,4,214.31,0.08,788.6608,2024-08-09
2024-02-11,West,Sports,Cricket Bat,2,39.96,0.06,75.1248,2024-02-11
2024-06-06,South,Groceries,Rice,6,5.67,0.15,28.916999999999994,2024-06-06
2024-02-15,West,Beauty,Face Wash,6,10.26,0.1,55.404,2024-02-15
2024-11-03,West,Clothing,T-Shirt,8,25.72,0.19,166.6656,2024-11-03
2024-04-10,South,Beauty,Face Wash,3,12.02,0.19,29.208600000000004,2024-04-10
2024-12-05,East,Electronics,Smartphone,4,317.96,0.01,1259.1216,2024-12-05
2024-10-24,North,Groceries,Rice,2,6.38,0.05,12.122,2024-10-24
2024-07-22,North,Electronics,Laptop,6,195.35,0.04,1125.216,2024-07-22
2024-06-29,West,Home & Kitchen,Vacuum Cleaner,5,45.14,0.03,218.92899999999997,2024-06-29
2024-12-02,East,Beauty,Shampoo,8,12.43,0.24,75.5744,2024-12-02
2024-04-08,West,Electronics,Headphones,9,343.36,0.18,2533.9968000000003,2024-04-08
2024-06-26,North,Electronics,Tablet,7,347.98,0.23,1875.6122,2024-06-26
2024-05-11,North,Sports,Football,2,38.08,0.07,70.82879999999999,2024-05-11
2024-11-22,East,Clothing,T-Shirt,9,34.14,0.03,298.0422,2024-11-22
2024-03-23,South,Groceries,Pulses,5,4.51,0.06,21.196999999999996,2024-03-23
2024-09-11,South,Electronics,Laptop,6,154.39,0.18,759.5988,2024-09-11
2024-12-05,North,Home & Kitchen,Mixer,4,52.66,0.2,168.512,2024-12-05
2024-09-27,West,Home & Kitchen,Cookware,3,62.74,0.14,161.8692,2024-09-27
2024-12-22,South,Sports,Football,4,28.4,0.0,113.6,2024-12-22
2024-05-21,South,Electronics,Smartphone,4,251.99,0.01,997.8804,2024-05-21
2024-12-22,South,Home & Kitchen,Cookware,3,73.57,0.07,205.26029999999997,2024-12-22
2024-08-02,North,Groceries,Beverages,5,5.89,0.18,24.149,2024-08-02
2024-08-12,West,Sports,Football,6,39.6,0.17,197.208,2024-08-12
2024-05-16,East,Beauty,Shampoo,9,10.94,0.13,85.66019999999999,2024-05-16
2024-04-29,West,Sports,Yoga Mat,9,41.27,0.18,304.5726,2024-04-29
2024-12-12,North,Beauty,Perfume,7,15.77,0.2,88.31200000000001,2024-12-12
2024-04-25,East,Groceries,Rice,5,4.66,0.05,22.134999999999998,2024-04-25
2024-02-24,South,Groceries,Snacks,5,5.61,0.2,22.44,2024-02-24
2024-12-26,West,Beauty,Shampoo,2,12.91,0.12,22.7216,2024-12-26
2024-06-10,North,Clothing,Jeans,6,19.9,0.18,97.908,2024-06-10
2024-06-02,East,Home & Kitchen,Mixer,2,81.87,0.11,145.7286,2024-06-02
2024-05-27,South,Electronics,Smartphone,7,276.1,0.02,1894.0460000000003,2024-05-27
2024-03-03,South,Home & Kitchen,Cookware,6,57.48,0.0,344.88,2024-03-03
2024-04-30,North,Electronics,Tablet,8,324.89,0.03,2521.1463999999996,2024-04-30
2024-03-07,East,Sports,Dumbbells,1,40.83,0.14,35.1138,2024-03-07
2024-02-04,East,Sports,Football,7,34.07,0.23,183.6373,2024-02-04
2024-01-28,East,Beauty,Moisturizer,1,12.62,0.15,10.726999999999999,2024-01-28
2024-04-08,East,Clothing,Sneakers,7,20.92,0.0,146.44,2024-04-08
2024-10-31,West,Sports,Dumbbells,4,31.09,0.13,108.1932,2024-10-31
2024-12-12,East,Beauty,Moisturizer,2,13.04,0.0,26.08,2024-12-12
2024-06-03,East,Clothing,Jacket,3,31.18,0.11,83.25059999999999,2024-06-03
2024-06-14,West,Clothing,Jeans,4,16.76,0.02,65.6992,2024-06-14
2024-04-29,South,Groceries,Beverages,3,4.76,0.17,11.8524,2024-04-29
2024-07-22,East,Electronics,Laptop,2,339.06,0.06,637.4327999999999,2024-07-22
2024-11-10,North,Electronics,Laptop,8,214.5,0.07,1595.8799999999999,2024-11-10
2024-07-14,East,Groceries,Snacks,3,4.11,0.09,11.220300000000002,2024-07-14
2024-05-14,East,Electronics,Headphones,9,294.37,0.17,2198.9438999999998,2024-05-14
2024-03-23,South,Home & Kitchen,Vacuum Cleaner,3,60.9,0.14,157.12199999999999,2024-03-23
2024-04-08,East,Clothing,Sneakers,3,27.43,0.0,82.28999999999999,2024-04-08
2024-06-02,South,Sports,Football,5,38.13,0.08,175.39800000000002,2024-06-02
2024-02-27,North,Clothing,Sneakers,3,28.22,0.07,78.73379999999999,2024-02-27
2024-10-04,North,Home & Kitchen,Cookware,9,48.97,0.1,396.65700000000004,2024-10-04
2024-12-20,North,Clothing,Jacket,4,17.93,0.0,71.72,2024-12-20
2024-08-03,North,Sports,Cricket Bat,5,48.7,0.16,204.54,2024-08-03
2024-09-28,West,Electronics,Smartphone,1,334.51,0.07,311.0943,2024-09-28
2024-10-31,East,Home & Kitchen,Cookware,1,61.76,0.03,59.907199999999996,2024-10-31
2024-08-02,North,Groceries,Pulses,7,5.7,0.15,33.915,2024-08-02
2024-01-24,North,Groceries,Snacks,7,5.32,0.11,33.1436,2024-01-24
2024-05-19,West,Home & Kitchen,Mixer,6,50.2,0.07,280.11600000000004,2024-05-19
2024-09-11,East,Electronics,Laptop,8,299.13,0.08,2201.5968000000003,2024-09-11
2024-10-01,West,Home & Kitchen,Cookware,7,63.09,0.09,401.8833,2024-10-01
2024-12-17,South,Sports,Football,2,34.93,0.05,66.36699999999999,2024-12-17
2024-10-30,North,Clothing,Sneakers,6,22.87,0.2,109.77600000000001,2024-10-30
2024-12-10,East,Sports,Dumbbells,1,33.39,0.12,29.383200000000002,2024-12-10
2024-02-10,South,Home & Kitchen,Mixer,3,69.77,0.08,192.5652,2024-02-10
2024-01-04,East,Home & Kitchen,Mixer,2,69.84,0.24,106.1568,2024-01-04
2024-12-25,North,Electronics,Tablet,3,424.79,0.16,1070.4708,2024-12-25
2024-03-25,North,Home & Kitchen,Bedsheet,6,74.63,0.12,394.0464,2024-03-25
2024-11-08,North,Home & Kitchen,Vacuum Cleaner,8,68.21,0.06,512.9391999999999,2024-11-08
2024-02-24,West,Beauty,Moisturizer,3,11.77,0.08,32.485200000000006,2024-02-24
2024-03-24,West,Home & Kitchen,Cookware,4,38.23,0.0,152.92,2024-03-24
2024-11-16,South,Clothing,Sneakers,4,18.29,0.0,73.16,2024-11-16
2024-02-01,West,Home & Kitchen,Bedsheet,8,53.44,0.16,359.11679999999996,2024-02-01
2024-01-05,West,Home & Kitchen,Mixer,3,69.64,0.19,169.22520000000003,2024-01-05
2024-08-08,East,Beauty,Shampoo,6,11.69,0.11,62.4246,2024-08-08
2024-11-14,East,Groceries,Rice,6,5.35,0.17,26.642999999999994,2024-11-14
2024-07-23,South,Electronics,Smartphone,6,310.48,0.14,1602.0768,2024-07-23
2024-08-06,East,Clothing,Jeans,2,32.87,0.0,65.74,2024-08-06
2024-04-19,North,Clothing,Jacket,4,18.77,0.11,66.8212,2024-04-19
2024-12-28,South,Sports,Dumbbells,1,43.75,0.07,40.6875,2024-12-28
2024-08-01,South,Electronics,Laptop,5,434.11,0.11,1931.7895,2024-08-01
2024-11-21,South,Sports,Dumbbells,3,25.9,0.1,69.92999999999999,2024-11-21
2024-01-10,West,Clothing,Sneakers,8,27.75,0.18,182.04000000000002,2024-01-10
2024-02-28,North,Electronics,Smartphone,7,288.29,0.3,1412.621,2024-02-28
2024-01-28,East,Home & Kitchen,Bedsheet,6,53.78,0.09,293.6388,2024-01-28
2024-11-12,East,Home & Kitchen,Vacuum Cleaner,1,84.46,0.0,84.46,2024-11-12
2024-06-28,East,Beauty,Shampoo,8,7.1,0.02,55.663999999999994,2024-06-28
2024-05-05,West,Home & Kitchen,Mixer,3,45.48,0.03,132.3468,2024-05-05
2024-02-08,West,Beauty,Perfume,1,9.03,0.08,8.307599999999999,2024-02-08
2024-09-06,North,Clothing,Sneakers,2,25.44,0.08,46.8096,2024-09-06
2024-01-28,West,Electronics,Tablet,8,276.76,0.19,1793.4048,2024-01-28
2024-09-11,East,Beauty,Moisturizer,4,11.54,0.14,39.697599999999994,2024-09-11
2024-10-12,East,Home & Kitchen,Cookware,7,53.89,0.12,331.9624,2024-10-12
2024-08-04,East,Clothing,T-Shirt,9,17.75,0.23,123.00750000000001,2024-08-04
2024-10-31,East,Groceries,Rice,7,5.1,0.2,28.56,2024-10-31
2024-07-21,West,Beauty,Shampoo,2,13.72,0.01,27.1656,2024-07-21
2024-09-14,South,Beauty,Shampoo,5,12.81,0.07,59.56649999999999,2024-09-14
2024-11-03,West,Sports,Football,8,45.9,0.1,330.48,2024-11-03
2024-06-23,North,Sports,Yoga Mat,3,44.78,0.11,119.5626,2024-06-23
2024-06-20,North,Sports,Cricket Bat,4,51.51,0.17,171.01319999999998,2024-06-20
2024-03-04,North,Beauty,Face Wash,8,7.54,0.07,56.0976,2024-03-04
2024-10-29,East,Home & Kitchen,Bedsheet,4,68.97,0.0,275.88,2024-10-29
2024-12-07,North,Groceries,Beverages,2,5.33,0.19,8.6346,2024-12-07
2024-03-24,South,Groceries,Rice,1,3.55,0.13,3.0885,2024-03-24
2024-01-03,West,Clothing,Jacket,8,22.01,0.0,176.08,2024-01-03
2024-07-29,South,Clothing,Sneakers,1,26.0,0.1,23.400000000000002,2024-07-29
2024-05-30,North,Home & Kitchen,Mixer,1,68.08,0.07,63.31439999999999,2024-05-30
2024-06-14,North,Electronics,Smartphone,5,324.87,0.01,1608.1064999999999,2024-06-14
2024-03-03,South,Beauty,Shampoo,4,7.62,0.15,25.908,2024-03-03
2024-12-14,East,Sports,Cricket Bat,7,48.82,0.1,307.56600000000003,2024-12-14
2024-01-15,West,Clothing,Jeans,8,20.38,0.15,138.584,2024-01-15
2024-05-20,South,Beauty,Face Wash,2,10.04,0.14,17.2688,2024-05-20
2024-04-26,North,Sports,Yoga Mat,2,35.79,0.26,52.9692,2024-04-26
2024-08-16,South,Sports,Cricket Bat,3,37.53,0.11,100.2051,2024-08-16
2024-07-30,East,Electronics,Tablet,2,306.85,0.16,515.508,2024-07-30
2024-01-02,West,Beauty,Face Wash,5,12.86,0.12,56.583999999999996,2024-01-02
2024-05-05,West,Home & Kitchen,Mixer,3,69.42,0.0,208.26,2024-05-05
2024-06-01,South,Electronics,Smartphone,4,251.22,0.19,813.9528,2024-06-01
2024-08-13,South,Beauty,Perfume,1,10.42,0.09,9.4822,2024-08-13
2024-09-20,West,Electronics,Tablet,8,256.02,0.15,1740.936,2024-09-20
2024-06-30,East,Groceries,Snacks,5,5.21,0.21,20.579500000000003,2024-06-30
2024-04-27,North,Electronics,Laptop,1,378.22,0.15,321.487,2024-04-27
2024-12-30,West,Home & Kitchen,Mixer,8,67.01,0.01,530.7192,2024-12-30
2024-10-27,West,Groceries,Pulses,7,4.43,0.04,29.769599999999997,2024-10-27
2024-06-24,North,Sports,Cricket Bat,7,32.07,0.07,208.7757,2024-06-24
2024-05-08,South,Beauty,Face Wash,3,12.87,0.12,33.9768,2024-05-08
2024-12-30,West,Groceries,Pulses,6,6.63,0.24,30.2328,2024-12-30
2024-06-28,East,Sports,Dumbbells,5,30.18,0.13,131.28300000000002,2024-06-28
2024-08-07,North,Sports,Dumbbells,8,48.42,0.15,329.25600000000003,2024-08-07
2024-11-02,West,Beauty,Perfume,4,10.37,0.22,32.3544,2024-11-02
2024-03-12,North,Electronics,Headphones,3,302.7,0.1,817.29,2024-03-12
2024-04-04,West,Home & Kitchen,Vacuum Cleaner,3,59.21,0.17,147.4329,2024-04-04
2024-10-27,East,Clothing,Jacket,9,26.47,0.04,228.7008,2024-10-27
2024-10-07,West,Groceries,Beverages,7,3.63,0.09,23.1231,2024-10-07
2024-07-25,South,Groceries,Rice,2,6.25,0.08,11.5,2024-07-25
2024-06-14,East,Beauty,Perfume,5,14.82,0.2,59.28,2024-06-14
2024-10-19,South,Beauty,Face Wash,8,11.56,0.16,77.6832,2024-10-19
2024-11-12,South,Groceries,Beverages,5,4.37,0.09,19.8835,2024-11-12
2024-02-04,East,Home & Kitchen,Cookware,6,56.37,0.22,263.8116,2024-02-04
2024-02-01,West,Sports,Dumbbells,3,41.42,0.17,103.1358,2024-02-01
2024-01-15,North,Clothing,Sneakers,2,22.69,0.09,41.29580000000001,2024-01-15
2024-12-08,South,Beauty,Shampoo,6,11.29,0.0,67.74,2024-12-08
2024-07-09,West,Sports,Football,2,44.35,0.06,83.378,2024-07-09
2024-12-03,South,Beauty,Moisturizer,2,10.46,0.0,20.92,2024-12-03
2024-06-05,North,Clothing,T-Shirt,5,30.22,0.08,139.012,2024-06-05
2024-02-11,South,Beauty,Shampoo,1,16.2,0.14,13.931999999999999,2024-02-11
2024-05-31,West,Home & Kitchen,Mixer,4,42.14,0.06,158.44639999999998,2024-05-31
2024-06-10,North,Beauty,Perfume,8,9.43,0.14,64.8784,2024-06-10
2024-09-09,North,Electronics,Smartphone,5,172.09,0.12,757.196,2024-09-09
2024-09-27,North,Clothing,Sneakers,5,28.76,0.07,133.734,2024-09-27
2024-09-16,North,Home & Kitchen,Vacuum Cleaner,4,25.8,0.1,92.88000000000001,2024-09-16
2024-06-23,West,Beauty,Face Wash,3,13.88,0.07,38.7252,2024-06-23
2024-11-14,North,Sports,Cricket Bat,3,34.72,0.13,90.61919999999999,2024-11-14
2024-11-17,West,Sports,Yoga Mat,3,43.8,0.0,131.39999999999998,2024-11-17
2024-01-10,East,Groceries,Beverages,1,5.73,0.08,5.2716,2024-01-10
2024-01-28,East,Beauty,Shampoo,9,10.41,0.09,85.2579,2024-01-28
2024-01-02,South,Groceries,Pulses,7,6.78,0.14,40.8156,2024-01-02
2024-07-08,West,Clothing,T-Shirt,6,34.5,0.21,163.53,2024-07-08
2024-09-23,North,Sports,Yoga Mat,4,51.06,0.05,194.028,2024-09-23
2024-04-01,South,Clothing,Sneakers,1,29.42,0.12,25.8896,2024-04-01
2024-05-21,East,Sports,Cricket Bat,8,32.88,0.01,260.4096,2024-05-21
2024-07-06,North,Sports,Yoga Mat,2,52.91,0.16,88.88879999999999,2024-07-06
2024-06-01,East,Beauty,Perfume,7,11.79,0.2,66.024,2024-06-01
2024-02-05,South,Home & Kitchen,Cookware,5,52.05,0.1,234.225,2024-02-05
2024-03-07,North,Electronics,Headphones,7,228.61,0.13,1392.2349,2024-03-07
2024-05-21,South,Sports,Football,6,41.54,0.15,211.854,2024-05-21
2024-11-13,West,Clothing,Sneakers,4,22.06,0.0,88.24,2024-11-13
2024-05-05,West,Home & Kitchen,Mixer,2,52.66,0.16,88.46879999999999,2024-05-05
2024-04-15,East,Clothing,Jeans,7,27.97,0.11,174.2531,2024-04-15
2024-09-08,West,Groceries,Beverages,1,4.21,0.04,4.0416,2024-09-08
2024-01-01,North,Beauty,Face Wash,7,12.36,0.15,73.542,2024-01-01
2024-11-26,East,Beauty,Shampoo,7,11.44,0.17,66.4664,2024-11-26
2024-11-01,North,Beauty,Moisturizer,8,13.17,0.11,93.7704,2024-11-01
2024-03-13,North,Home & Kitchen,Vacuum Cleaner,3,70.4,0.1,190.08,2024-03-13
2024-07-21,East,Sports,Yoga Mat,5,44.04,0.19,178.362,2024-07-21
2024-10-30,East,Electronics,Smartphone,2,310.9,0.01,615.582,2024-10-30
2024-12-13,West,Home & Kitchen,Vacuum Cleaner,2,52.38,0.0,104.76,2024-12-13
2024-01-11,South,Groceries,Rice,1,5.31,0.05,5.044499999999999,2024-01-11
2024-03-25,West,Clothing,Sneakers,2,23.35,0.0,46.7,2024-03-25
2024-05-22,West,Beauty,Moisturizer,3,8.89,0.0,26.67,2024-05-22
2024-02-02,South,Sports,Football,7,41.38,0.05,275.177,2024-02-02
2024-09-11,West,Electronics,Laptop,6,409.69,0.18,2015.6748,2024-09-11
2024-04-01,South,Home & Kitchen,Mixer,4,54.84,0.18,179.87520000000004,2024-04-01
2024-08-09,South,Home & Kitchen,Vacuum Cleaner,4,88.62,0.05,336.75600000000003,2024-08-09
2024-11-16,North,Clothing,T-Shirt,2,23.28,0.0,46.56,2024-11-16
2024-09-29,North,Beauty,Shampoo,4,11.64,0.13,40.507200000000005,2024-09-29
2024-08-14,East,Electronics,Laptop,7,370.54,0.01,2567.8422,2024-08-14
2024-04-02,West,Groceries,Beverages,7,3.42,0.01,23.700599999999998,2024-04-02
2024-05-09,South,Groceries,Rice,1,5.44,0.16,4.5696,2024-05-09
2024-06-13,West,Sports,Football,4,40.43,0.1,145.548,2024-06-13
2024-03-21,South,Groceries,Pulses,3,6.13,0.01,18.2061,2024-03-21
2024-05-08,East,Groceries,Snacks,8,3.75,0.26,22.2,2024-05-08
